,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1878,000725.SZ,20190226,4.4,11.9164,17.1423,1.87,20.2325,34.2452,1.7841,1.6323,1.6314,3479839.8763,3385974.8134,2353744.4044,15311295.4557,14898289.179
1879,000543.SZ,20190226,5.52,2.3189,4.2241,2.89,74.8403,29.7601,1.0301,0.8096,0.7477,179039.5978,179039.5978,98287.7989,988298.5799,988298.5799
1880,002799.SZ,20190226,13.5,3.6313,7.4442,1.5,89.5673,87.0746,3.7862,4.6211,4.2241,15000.0,7687.5,3750.0,202500.0,103781.25
1881,002576.SZ,20190226,11.78,5.1144,7.8159,1.21,496.0498,98.688,2.2408,1.793,1.7103,16510.0,14459.6512,9461.7512,194487.8,170334.6911
1882,600568.SH,20190226,2.63,9.0696,13.1358,1.68,30.9504,,0.8772,5.3426,5.9799,199286.9681,156494.8288,108051.5155,524124.7261,411581.3997
1883,002601.SZ,20190226,14.22,3.0005,3.4844,1.73,11.547,11.3219,2.2777,2.817,2.6933,203202.0889,70553.0548,60755.1283,2889533.7042,1003264.4393
1884,600318.SH,20190226,9.13,8.8952,14.7185,1.74,,,5.0921,6.9783,7.7908,48400.0,48400.0,29250.8693,441892.0,441892.0
1885,300110.SZ,20190226,3.63,3.7418,7.6905,2.01,114.3314,101.6221,1.977,3.2712,3.0558,118221.2982,117799.7736,57315.5769,429143.3125,427613.1782
1886,002171.SZ,20190226,5.67,2.1458,3.637,1.26,18.824,16.6077,1.5563,0.6147,0.5243,119726.2716,105303.0742,62129.1182,678847.96,597068.4307
1887,002775.SZ,20190226,6.69,3.0201,4.6996,2.04,14.0515,13.0037,1.3917,1.3375,1.2429,51289.9244,43349.1148,27857.6748,343129.5942,290005.578
1888,600678.SH,20190226,6.41,7.9006,9.9383,1.56,77.2967,36.9421,33.9646,12.0944,5.383,34899.0,34899.0,27743.6516,223702.59,223702.59
1889,300287.SZ,20190226,4.28,6.2098,6.7022,1.27,15.2013,,1.6065,2.7663,4.6743,143527.3808,111890.1601,103670.4867,614297.1898,478889.8852
1890,603169.SH,20190226,5.6,3.6032,11.1026,1.08,655.0877,,1.8895,1.9727,1.9603,105150.2526,103845.9048,33701.9344,588841.4146,581537.0669
1891,002758.SZ,20190226,9.43,7.1609,10.7793,3.83,47.0792,56.2926,3.0841,1.4464,1.3344,21000.3262,17924.1544,11907.3356,198033.0761,169024.776
1892,600227.SH,20190226,3.41,4.4901,5.745,2.26,150.912,22.8542,1.1884,3.4025,2.4788,169313.4201,124540.0845,97336.1635,577358.7625,424681.6881
1893,601186.SH,20190226,11.56,2.2875,5.7698,2.28,9.7762,8.6373,1.0895,0.2305,0.221,1357954.15,1150324.55,456050.891,15697949.974,13297751.798
1894,600506.SH,20190226,11.18,3.7474,4.9232,2.03,325.2624,1741.2156,6.0493,25.2817,35.6271,14770.6873,14770.6873,11242.8858,165136.284,165136.284
1895,600787.SH,20190226,6.07,0.6657,1.7155,1.1,9.9813,65.9456,1.2558,0.5215,0.3953,219980.1033,219980.1033,85364.2668,1335279.227,1335279.227
1896,600985.SH,20190226,11.7,4.5234,6.58,2.26,207.8758,9.8703,1.633,25.8388,0.5478,211238.0969,26285.4744,18069.9052,2471485.7337,307540.0505
1897,002581.SZ,20190226,7.17,3.5497,5.5879,1.84,12.1786,36.7568,1.6479,4.0694,5.2913,65973.5586,40078.9736,25460.3522,473030.4152,287366.2407
1898,000919.SZ,20190226,7.09,1.3078,2.3916,2.07,26.0589,31.5209,1.3639,1.1195,1.1785,50400.0,50302.0601,27507.6762,357336.0,356641.6061
1899,300581.SZ,20190226,15.0,10.2921,12.2158,1.22,53.0982,44.3641,4.3476,14.479,17.4442,17176.0,5966.0,5026.5033,257640.0,89490.0
1900,603733.SH,20190226,17.13,21.3114,21.3114,2.1,26.2861,28.1743,3.4831,3.4405,2.6726,61200.0,6200.0,6200.0,1048356.0,106206.0
1901,300616.SZ,20190226,78.33,1.1279,1.2043,1.23,40.9491,33.3211,5.5252,2.9234,2.442,19867.86,6818.057,6385.0524,1556249.4738,534058.4048
1902,300561.SZ,20190226,14.66,14.3904,16.9291,1.42,31.3355,48.6277,3.7316,10.3224,10.3394,17041.0104,6760.6413,5746.7961,249821.2125,99111.0015
1903,002282.SZ,20190226,9.51,3.8163,5.2134,1.71,81.4986,48.9696,1.9541,7.0318,3.9554,43773.8511,22549.0324,16506.3754,416289.324,214441.2981
1904,300460.SZ,20190226,9.45,2.1045,4.7162,1.32,68.0822,71.9738,2.3079,4.3773,4.4723,16827.42,16827.42,7508.9149,159019.119,159019.119
1905,600279.SH,20190226,4.42,2.0097,3.3956,1.89,6.3377,6.4402,0.8475,0.4846,0.4589,69295.8572,69295.8572,41013.9003,306287.6888,306287.6888
1906,002682.SZ,20190226,4.95,1.9064,2.8662,1.75,16.6493,18.3763,1.0046,0.5859,0.5873,56236.8594,43211.7345,28740.7498,278372.454,213898.0858
1907,300520.SZ,20190226,18.61,13.8713,16.5924,1.78,242.3013,93.9109,3.5077,7.3243,6.1141,23923.3684,11467.6357,9587.015,445213.8859,213412.7004
1908,002453.SZ,20190226,6.55,2.917,4.1435,1.72,238.8643,112.644,4.1529,2.541,2.0688,57130.0,55471.9822,39051.2207,374201.5,363341.4834
1909,002493.SZ,20190226,11.35,0.1824,0.9006,1.42,35.6799,32.2332,3.3017,1.0124,0.8942,629110.775,530582.25,107458.5216,7140407.2963,6022108.5375
1910,300400.SZ,20190226,18.75,8.5938,8.9402,1.02,56.9984,47.895,7.8224,9.5844,7.7493,24421.7,15932.2691,15314.9773,457906.875,298730.0456
1911,002472.SZ,20190226,7.06,5.1397,7.7297,1.41,19.9792,19.261,1.3721,1.8367,1.5517,68654.122,55020.1305,36584.1927,484698.1013,388442.1213
1912,300751.SZ,20190226,185.48,6.9677,6.9677,1.0,56.4272,56.4272,8.4519,12.242,12.242,5200.0,1300.0,1300.0,964496.0,241124.0
1913,000611.SZ,20190226,4.48,5.5691,6.3665,1.3,,,2.8382,37.113,69.7154,33782.2022,31934.7925,27934.7925,151344.2659,143067.8704
1914,002128.SZ,20190226,8.48,2.3297,6.6483,2.36,7.8989,6.718,1.1689,1.8263,1.711,163437.8473,163437.3423,57272.688,1385952.9451,1385948.6627
1915,603486.SH,20190226,57.12,4.8278,4.8278,1.07,60.8357,50.9709,9.976,5.0217,4.2509,40010.0,4010.0,4010.0,2285371.2,229051.2
1916,600122.SH,20190226,4.23,8.5437,11.1855,1.3,8.0557,,0.6255,0.2574,0.2858,115825.835,115825.835,88469.6712,489943.2821,489943.2821
1917,600083.SH,20190226,17.65,1.6171,2.9675,2.22,482.1899,170.9647,51.2763,46.2677,2.4714,23000.0,22799.3326,12424.0488,405950.0,402408.2204
1918,300597.SZ,20190226,14.56,12.0959,13.1787,1.28,83.4168,108.0457,4.6596,7.9635,8.0832,24000.0,13568.3041,12453.5041,349440.0,197554.5077
1919,002161.SZ,20190226,6.41,6.3669,8.4972,1.32,3112.0014,,3.1499,9.3335,10.2884,73975.74,69858.6963,52344.3368,474184.4934,447794.2433
1920,603638.SH,20190226,27.6,3.6251,3.6251,1.23,31.9275,31.9275,7.0305,7.0438,7.0438,26048.0,8498.1615,8498.1615,718924.8,234549.2574
1921,002726.SZ,20190226,8.69,2.3887,7.7051,1.7,34.9267,37.7084,3.1213,0.9997,0.7485,75609.2,75017.4493,23256.3993,657043.948,651901.6344
1922,600143.SH,20190226,5.26,1.2357,1.7154,1.19,26.0801,19.1968,1.3867,0.6176,0.5693,271678.4786,256000.0,184403.6675,1429028.7974,1346560.0
1923,600569.SH,20190226,3.62,5.0838,12.7542,2.29,5.4131,3.9444,1.0774,0.3206,0.2653,239368.4489,239368.4489,95411.29,866513.785,866513.785
1924,600809.SH,20190226,47.67,0.9951,3.3911,1.06,43.7188,29.4323,6.8928,6.8365,5.0976,86584.8266,86584.8266,25408.5824,4127498.684,4127498.684
1925,002700.SZ,20190226,10.4,6.5084,12.2904,1.96,57.9784,61.7902,4.3172,12.0466,9.6701,42242.688,31313.088,16581.888,439323.9552,325656.1152
1926,002110.SZ,20190226,15.98,12.6072,12.6072,1.89,6.5462,4.0141,1.4249,1.1628,0.7205,163438.4159,62226.9798,62226.9798,2611745.8861,994387.1372
1927,300739.SZ,20190226,23.25,17.7708,17.7708,1.06,36.7659,36.1405,3.5016,4.0768,3.8417,18480.0,4620.0,4620.0,429660.0,107415.0
1928,600894.SH,20190226,6.87,2.0788,4.7851,0.75,14.8271,20.2553,0.8537,1.2286,1.1033,85994.6895,85994.6895,37358.4966,590783.5169,590783.5169
1929,002623.SZ,20190226,17.66,1.9986,4.1429,1.05,,87.7041,1.2902,1.7524,1.7235,16000.0,15957.3625,7698.25,282560.0,281807.0218
1930,000576.SZ,20190226,7.55,7.7067,13.4277,1.31,,,3.4134,7.0397,11.9932,44286.1324,43558.6387,24999.8887,334360.2996,328867.7222
1931,000786.SZ,20190226,17.36,1.9969,3.6437,1.4,12.5128,10.3918,2.1161,2.6271,2.3334,168950.7842,141398.1592,77491.5722,2932985.6137,2454672.0437
1932,600467.SH,20190226,2.96,3.9746,6.725,1.65,80.786,71.2697,1.4245,3.5802,3.2658,146099.4304,146099.4304,86346.9114,432454.314,432454.314
1933,603336.SH,20190226,17.36,17.2418,21.907,1.5,47.5229,45.2002,3.7335,4.3979,4.3169,17335.5,6868.0357,5405.4523,300944.28,119229.0998
1934,001979.SZ,20190226,21.12,2.2988,2.5282,0.87,13.6609,9.9503,2.6929,2.2125,2.0174,790436.7322,240233.4435,218432.7273,16694023.7841,5073730.3267
1935,603626.SH,20190226,10.07,15.1033,18.0962,2.13,18.8165,24.4148,2.3898,1.933,1.8776,41557.6797,15810.6732,13195.7451,418485.8346,159213.4791
1936,002635.SZ,20190226,14.58,8.7207,11.4687,1.06,27.4837,22.7111,1.5664,3.9635,3.0236,73795.1831,36586.2789,27820.011,1075933.7696,533427.9464
1937,300741.SZ,20190226,34.28,5.3737,5.3737,1.39,18.3897,17.2651,2.4551,9.6065,9.5347,61588.0,6159.0,6159.0,2111236.64,211130.52
1938,002587.SZ,20190226,6.45,8.3569,9.4977,3.16,30.2539,22.1189,3.1412,3.8362,2.5385,61921.4834,39922.2085,35126.821,399393.5679,257498.2448
1939,002512.SZ,20190226,5.21,8.9494,15.091,1.63,33.3301,,4.5526,1.6641,1.9728,109538.6132,88325.5004,52379.774,570696.1748,460175.8571
1940,600966.SH,20190226,3.4,3.458,4.8592,2.2,5.3091,6.0173,0.843,0.5076,0.5035,133684.4288,133684.4288,95134.733,454527.0579,454527.0579
1941,002893.SZ,20190226,15.26,5.7064,7.3941,1.65,35.9426,52.6173,2.9936,2.0507,1.9634,12298.0,6407.3012,4944.8259,187667.48,97775.4163
1942,002243.SZ,20190226,21.99,22.0826,45.5452,1.47,189.9761,100.1035,5.1498,6.5546,5.876,36494.8956,36494.8956,17694.5404,802522.7542,802522.7542
1943,002898.SZ,20190226,15.64,5.538,7.1728,1.83,38.7938,38.5499,3.85,6.8706,5.6844,16000.0,5983.8777,4620.0,250240.0,93587.8472
1944,002760.SZ,20190226,16.25,5.5539,9.8017,2.87,,46.9438,2.7884,3.8903,3.0508,8800.0,7249.8494,4107.9589,143000.0,117810.0528
1945,300059.SZ,20190226,19.5,19.5248,22.8574,2.61,158.2372,102.8185,7.0421,90.6034,73.51,516828.5026,415351.447,354792.9153,10078155.8007,8099353.2165
1946,603177.SH,20190226,10.56,12.4278,12.4278,2.05,55.761,122.6802,4.1193,2.6694,2.8684,20200.0,6175.0,6175.0,213312.0,65208.0
1947,600017.SH,20190226,3.29,1.8555,3.7041,2.44,27.4317,17.7154,0.9078,2.1062,1.9709,307565.3888,307565.3888,154068.5515,1011890.1292,1011890.1292
1948,601038.SH,20190226,4.97,2.8514,9.243,1.48,86.6981,,1.0074,0.6787,0.8143,98585.0,59391.0,18321.9422,489967.45,295173.27
1949,600313.SH,20190226,2.8,5.4015,9.0056,1.32,,,2.1821,0.7837,0.7963,108219.8663,101939.7107,61142.8987,303015.6256,285431.19
1950,000836.SZ,20190226,4.5,4.2661,5.2927,1.4,64.6405,54.2896,4.0797,2.6442,2.2184,120845.5224,120844.8031,97406.6392,543804.8508,543801.614
1951,300575.SZ,20190226,51.7,4.0746,5.1586,0.58,32.3221,22.1479,3.3849,2.9282,2.4197,7335.0,3439.1025,2716.4001,379219.5,177801.5993
1952,300247.SZ,20190226,3.7,6.4542,7.5149,1.54,43.7524,,1.2079,2.4433,2.7869,80404.0313,61220.8295,52579.9255,297494.9158,226517.0692
1953,600157.SH,20190226,2.19,5.3621,9.8727,1.31,45.1775,122.6746,1.1187,1.2155,1.2444,1242579.5326,1242579.5326,674875.675,2721249.1764,2721249.1764
1954,002772.SZ,20190226,7.53,2.8178,3.2808,1.34,19.7592,19.6229,1.1122,3.8,3.0892,37333.3278,25432.7781,21843.0558,281119.9583,191508.8191
1955,002394.SZ,20190226,11.09,1.2689,2.3615,1.4,10.3624,9.8055,1.1953,0.9325,0.8875,33664.8,32370.0,17392.49,373342.632,358983.3
1956,002723.SZ,20190226,9.33,4.5773,13.6179,1.6,232.3721,,3.0501,1.8059,2.1427,19097.0,17365.0,5836.7465,178175.01,162015.45
1957,300050.SZ,20190226,6.38,5.9761,7.1922,0.89,31.0108,64.546,1.2518,3.9284,3.3865,54484.6718,36917.6247,30675.5248,347612.2061,235534.4456
1958,603819.SH,20190226,17.18,4.5091,5.7827,1.85,67.4614,54.6089,2.718,2.8907,2.36,12080.0,5610.0,4374.45,207534.4,96379.8
1959,000612.SZ,20190226,4.72,1.7728,4.1088,1.57,32.0215,,1.2498,1.1217,1.1795,119219.9394,118945.2253,51319.9194,562718.114,561421.4634
1960,601969.SH,20190226,5.23,1.6482,10.9812,1.58,224.4962,,2.3392,3.7092,4.9765,195472.0314,195472.0314,29338.7314,1022318.7242,1022318.7242
1961,300456.SZ,20190226,30.01,9.1244,12.2096,1.73,209.6229,97.5378,3.7802,16.9075,13.5116,33831.9108,14355.4122,10727.987,1015295.6431,430805.9201
1962,000657.SZ,20190226,6.45,4.9736,6.564,2.39,44.3246,53.4952,1.7727,0.8679,0.745,88011.6529,45373.2483,34379.8981,567675.1612,292657.4515
1963,603737.SH,20190226,48.48,2.3857,2.4193,0.78,36.6763,29.1152,4.8363,2.4639,1.8122,13312.8915,4323.179,4263.221,645408.9799,209587.7179
1964,002406.SZ,20190226,6.25,2.3367,2.6123,1.16,12.922,12.922,1.4376,2.039,2.039,56100.0,41570.1778,37184.5381,350625.0,259813.6113
1965,300121.SZ,20190226,10.11,2.9625,6.5336,1.11,19.3025,10.0444,2.281,2.3989,1.949,38861.1706,35702.4696,16188.4771,392886.4348,360951.9677
1966,002928.SZ,20190226,20.64,16.5431,16.5431,1.6,22.0888,33.0695,3.9851,2.3971,2.0178,40050.0,4050.0,4050.0,826632.0,83592.0
1967,000806.SZ,20190226,4.2,11.8812,14.2583,1.09,451.6821,,2.3222,4.4177,5.6657,109991.1762,69844.8301,58200.474,461962.94,293348.2864
1968,600521.SH,20190226,13.52,2.5212,5.0184,1.43,26.4551,41.314,3.3951,3.3809,3.17,125083.8638,123647.3895,62118.3031,1691133.8386,1671712.706
1969,300215.SZ,20190226,6.52,2.3315,4.6663,1.42,39.2998,38.5166,2.475,7.6935,7.1063,75832.2487,60816.8262,30386.6854,494426.2615,396525.7068
1970,600221.SH,20190226,2.21,1.9918,3.1535,2.57,11.1773,28.6993,0.7101,0.62,0.5537,1680612.033,1643600.2728,1038137.3754,3714152.5929,3632356.6029
1971,002759.SZ,20190226,7.96,4.4086,8.0372,1.5,162.2602,,1.0666,4.2178,4.3613,45217.9983,18810.3368,10317.8742,359935.2665,149730.2809
1972,000716.SZ,20190226,3.42,2.2689,3.6098,1.76,22.9823,36.6736,0.9355,0.921,0.7173,74639.5905,61984.5643,38959.2981,255267.3995,211987.2099
1973,603519.SH,20190226,8.87,1.6307,3.8351,1.69,23.5806,23.2668,2.8844,1.6093,1.6037,22193.9866,22193.9866,9437.1306,196860.6611,196860.6611
1974,600335.SH,20190226,7.39,3.1679,8.9357,1.52,11.35,15.1482,0.969,0.1515,0.1675,102973.6837,102973.6837,36506.1996,760975.5225,760975.5225
1975,300537.SZ,20190226,11.17,7.5283,7.5326,0.85,35.1536,42.2433,1.727,4.802,3.5973,19302.7584,9316.8843,9311.5643,215611.8113,104069.5976
1976,002733.SZ,20190226,25.03,15.2187,31.8286,1.11,241.2629,230.8748,3.7088,3.2989,2.9878,35011.3207,32723.8298,15646.7807,876333.3571,819077.4599
1977,300523.SZ,20190226,49.42,2.1287,4.1002,1.2,81.9938,43.8187,6.1161,11.6867,8.4177,15100.1925,10262.7985,5328.0296,746251.5134,507187.5019
1978,000038.SZ,20190226,13.81,5.2397,9.7893,1.15,20.1703,23.1754,1.3363,4.78,2.8424,52277.7419,17982.6675,9625.186,721955.6156,248340.6382
1979,000977.SZ,20190226,21.89,5.9773,9.7546,1.19,66.011,51.356,3.6882,1.1072,0.664,128925.2171,128925.2171,79001.2261,2822173.0023,2822173.0023
1980,002949.SZ,20190226,15.13,0.0673,0.0673,,29.324,26.8962,3.0655,5.0043,4.1652,19603.0,4903.0,4903.0,296593.39,74182.39
1981,603050.SH,20190226,14.15,12.2054,12.2054,1.52,31.5534,26.5136,2.2973,2.3681,1.9978,16224.55,8031.45,8031.45,229577.3825,113645.0175
1982,603311.SH,20190226,10.99,1.0146,2.3808,1.54,28.7015,36.3024,3.0703,4.4207,4.1985,21000.0,21000.0,8949.1664,230790.0,230790.0
1983,603355.SH,20190226,24.37,0.4777,3.0982,1.08,26.7349,22.7456,3.6188,1.7116,1.6435,40100.0,40100.0,6183.0051,977237.0,977237.0
1984,300719.SZ,20190226,11.19,8.2057,8.632,1.33,31.5692,45.127,3.2489,6.4453,6.3427,25332.75,8235.2884,7828.5926,283473.4725,92152.8772
1985,600228.SH,20190226,7.94,1.0539,1.4162,2.16,73.3269,35.0526,31.314,3.4634,3.4153,24132.0,24132.0,17958.6606,191608.08,191608.08
1986,600376.SH,20190226,8.06,0.6894,1.4064,1.7,8.7995,6.5357,0.9592,0.5669,0.493,257956.5242,254580.9968,124804.1621,2079129.5851,2051922.8342
1987,600463.SH,20190226,7.76,2.3962,7.0296,1.4,148.0426,,1.6735,1.4502,2.0715,30000.0,30000.0,10226.1881,232800.0,232800.0
1988,300690.SZ,20190226,19.91,8.329,11.5166,0.89,19.9814,23.0623,2.3496,3.7143,4.3012,11094.4,5228.4541,3781.3061,220889.504,104098.5211
1989,603726.SH,20190226,19.33,16.339,16.339,0.95,22.6083,21.0565,2.9605,1.9601,1.6283,13260.8,3315.2,3315.2,256331.264,64082.816
1990,603066.SH,20190226,7.57,2.2943,5.9098,1.52,27.4644,24.648,2.4653,3.8215,3.4396,30234.1677,30070.29,11674.073,228872.6495,227632.0953
1991,300397.SZ,20190226,16.9,8.9661,10.8843,0.89,57.8671,,3.7994,11.4542,14.9919,24000.0,15506.7525,12773.92,405600.0,262064.1173
1992,603297.SH,20190226,48.61,26.2739,26.2739,1.68,38.2676,34.4031,4.0812,7.9458,7.3766,8400.0,2100.0,2100.0,408324.0,102081.0
1993,600133.SH,20190226,6.66,6.6762,7.1523,1.43,5.2314,12.8332,1.3197,0.6333,0.5456,72577.9521,59686.1956,55712.9468,483369.161,397510.0627
1994,300011.SZ,20190226,6.71,4.1409,6.5905,1.54,50.8408,,1.9726,3.0314,2.7501,55865.0387,44811.7405,28156.1444,374854.4097,300686.7788
1995,000951.SZ,20190226,14.1,0.6692,1.8882,1.01,10.5419,10.313,1.6022,0.2536,0.235,67108.08,67090.236,23775.9234,946223.928,945972.3276
1996,300529.SZ,20190226,48.2,3.2234,3.3287,1.79,70.7164,50.1462,11.8612,27.993,19.7861,41727.644,10723.929,10384.8596,2011272.4408,516893.3778
1997,603716.SH,20190226,18.0,2.026,2.026,1.57,39.3467,33.7034,2.3829,4.0114,3.0,20514.3709,9610.6508,9610.6508,369258.6762,172991.7144
1998,300549.SZ,20190226,13.86,3.9496,8.038,1.4,24.411,37.7057,3.5891,4.0106,4.8514,13334.0,6925.665,3403.0,184809.24,95989.7169
1999,002259.SZ,20190226,2.29,3.1146,4.2986,1.42,125.6025,,1.148,1.4628,1.7778,75232.8267,72367.5565,52434.4417,172283.1731,165721.7044
2000,300707.SZ,20190226,16.94,6.9759,7.8769,1.46,31.4821,32.0451,4.1807,6.0961,5.2334,15720.0,7719.4182,6836.4265,266296.8,130766.9443
2001,600866.SH,20190226,3.76,1.7542,2.6948,1.35,,,2.1923,3.8365,3.1056,70094.6604,64539.3465,42011.984,263555.9231,242667.9428
2002,002146.SZ,20190226,9.55,1.527,3.7076,1.37,7.2082,5.4201,1.222,1.0729,0.7331,434816.3851,389355.7053,160355.6876,4152496.4777,3718346.9856
2003,600747.SH,20190226,1.41,1.9504,2.1982,1.64,66.185,,1.0373,19.8438,1.4848,146432.8399,106432.8399,94432.8399,206470.3043,150070.3043
2004,603566.SH,20190226,13.7,1.3174,2.6001,1.36,38.8423,31.4884,2.7271,8.37,7.6504,32374.0,32149.6,16289.338,443523.8,440449.52
2005,601108.SH,20190226,10.61,11.5555,11.5555,1.44,25.3198,39.3777,1.9443,9.4925,11.7714,358900.0,240669.2646,240669.2646,3807929.0,2553500.8974
2006,600478.SH,20190226,5.04,2.6799,3.6846,1.41,336.4525,75.099,3.5463,4.7329,4.3685,146968.668,146968.668,106895.1992,740722.0867,740722.0867
2007,603266.SH,20190226,15.81,13.4672,13.4672,2.48,28.2044,31.9198,2.6462,2.5829,2.4118,14000.0,3500.0,3500.0,221340.0,55335.0
2008,603076.SH,20190226,24.96,6.8252,6.8252,1.53,27.6774,26.4274,2.3088,2.2363,2.0669,7450.0,2684.9199,2684.9199,185952.0,67015.6007
2009,300175.SZ,20190226,4.6,3.3786,5.9377,1.43,54.6876,63.7313,2.8749,5.7012,6.6985,47080.0,46161.028,26266.224,216568.0,212340.7288
2010,000046.SZ,20190226,6.58,1.313,4.5528,3.82,11.8254,9.8068,1.6152,4.0777,4.6412,519620.0656,517520.8333,149253.5425,3419100.0316,3405287.0831
2011,002058.SZ,20190226,13.43,4.7627,7.2302,1.77,684.0252,310.947,10.2835,17.2046,15.7733,14344.8332,14344.8332,9449.1576,192651.1099,192651.1099
2012,600262.SH,20190226,19.04,1.1753,2.7605,1.22,86.4819,33.5327,2.9116,3.6354,2.3484,17000.0,17000.0,7237.8501,323680.0,323680.0
2013,002375.SZ,20190226,6.12,1.1207,2.2587,1.68,22.9273,22.2896,1.0568,0.9043,0.8775,133999.6498,125172.8955,62105.98,820077.8568,766058.1205
2014,000799.SZ,20190226,18.57,4.7854,6.9353,1.22,34.2645,26.7825,2.765,6.8698,5.0838,32492.898,32492.898,22420.1689,603393.1159,603393.1159
2015,002386.SZ,20190226,6.4,2.887,4.6312,1.19,48.6829,32.0168,1.0045,0.3269,0.2745,78085.7017,67167.9806,41870.9937,499748.4909,429875.0758
2016,300720.SZ,20190226,26.0,11.403,12.0144,1.64,49.0746,39.4802,4.1023,12.4302,11.5613,7200.0,2408.58,2286.0,187200.0,62623.08
2017,603520.SH,20190226,27.58,3.2983,4.0578,2.09,39.8186,33.863,3.7525,4.6553,4.1708,12000.0,6465.0,5255.0,330960.0,178304.7
2018,300703.SZ,20190226,15.77,7.7052,9.6064,1.33,31.2659,22.8827,2.9662,2.7933,2.3647,12000.0,6647.125,5331.625,189240.0,104825.1613
2019,600960.SH,20190226,4.04,2.6707,3.5811,1.55,16.1122,26.7005,0.7524,1.5369,1.1766,95051.5518,68012.8562,50722.0697,384008.2693,274771.939
2020,600836.SH,20190226,4.12,1.8292,2.5137,1.57,84.5838,58.8323,3.0783,2.0467,1.9507,66275.3072,66275.3072,48228.442,273054.2657,273054.2657
2021,600488.SH,20190226,4.41,2.834,5.3287,6.13,37.0948,32.1976,1.7184,2.4421,2.0069,109188.668,96871.6863,51519.9288,481522.0259,427204.1366
2022,601198.SH,20190226,13.7,3.4835,7.3713,1.39,28.8593,32.5502,1.9348,10.4175,11.2005,275796.0657,275796.0657,130336.0173,3778406.1001,3778406.1001
2023,600276.SH,20190226,68.0,1.0044,1.6672,1.83,61.6485,61.6485,12.7046,14.3897,14.3897,368586.2057,366992.9169,221099.833,25063861.9876,24955518.3492
2024,002114.SZ,20190226,8.2,6.0269,11.3727,2.14,47.9627,,1.722,1.6382,2.4693,32339.5267,32337.7492,17137.0765,265184.1189,265169.5434
2025,002301.SZ,20190226,9.12,0.8615,1.8035,1.76,41.7873,32.058,2.3176,1.8397,1.569,64180.1082,64045.4408,30595.4411,585322.5868,584094.4201
2026,300094.SZ,20190226,6.89,2.0652,4.369,0.83,43.5066,24.2444,2.255,1.531,1.3779,91011.8815,74830.9766,35371.6305,627071.8635,515585.4288
2027,600299.SH,20190226,10.87,0.8347,7.7516,1.47,22.0297,32.0355,2.1451,2.8037,2.5527,268190.1273,268190.1273,28877.6851,2915226.6838,2915226.6838
2028,002887.SZ,20190226,20.63,8.856,11.0686,1.61,18.5069,20.5158,1.9419,4.7446,5.4157,16000.0,5335.84,4269.24,330080.0,110078.3792
2029,300573.SZ,20190226,17.52,3.0326,4.9314,2.24,36.6197,101.7346,2.6447,4.0115,3.3492,8243.0,5348.85,3289.35,144417.36,93711.852
2030,002713.SZ,20190226,17.82,0.7318,2.0779,1.29,21.5129,17.9083,3.8729,1.2957,1.1087,26266.5557,25017.6633,8810.3519,468070.0226,445814.76
2031,000963.SZ,20190226,31.28,2.7534,6.5919,1.69,25.6317,21.7258,4.8,1.6388,1.5417,145817.4624,145817.4624,60905.9493,4561170.2239,4561170.2239
2032,600715.SH,20190226,4.98,1.8588,4.2836,1.2,21.2866,113.9078,1.3059,4.0562,4.4305,185485.35,128419.96,55726.5175,923717.043,639531.4008
2033,000666.SZ,20190226,14.62,10.6504,27.7885,1.14,8.5772,11.8163,1.2788,1.6049,1.43,70413.0,29351.8766,11249.6027,1029438.06,429124.4359
2034,002511.SZ,20190226,7.89,2.1091,4.3102,1.14,29.0834,24.4467,3.0794,2.1887,1.8915,128669.2741,125748.5522,61532.4775,1015200.5726,992156.0769
2035,000758.SZ,20190226,4.8,5.5069,8.3123,3.06,47.0344,61.1268,1.7887,0.6127,0.6234,196937.8424,196919.0856,130457.7624,945301.6435,945211.6109
2036,000507.SZ,20190226,7.87,7.0811,9.6224,0.95,44.1916,36.1578,2.1725,3.3395,2.7233,78954.0919,77214.3778,56821.9831,621368.7033,607677.1533
2037,600300.SH,20190226,3.2,2.8455,5.0967,1.41,58.4669,64.8674,1.9551,1.1515,1.079,167200.0,167200.0,93348.7016,535040.0,535040.0
2038,000609.SZ,20190226,5.91,6.5866,9.2803,1.07,13.1598,326.4849,1.1264,6.5211,35.372,29926.5522,29200.2672,20724.4369,176865.9235,172573.5792
2039,601919.SH,20190226,5.12,0.7049,1.7486,1.98,23.5801,79.5906,2.09,0.6939,0.5978,1225952.9227,763567.4357,307807.9713,6276878.9642,3909465.2708
2040,300555.SZ,20190226,12.79,35.6949,35.6949,1.97,56.9267,242.4212,4.0428,6.7809,7.6039,20000.0,9301.5112,9301.5112,255800.0,118966.3282
2041,300388.SZ,20190226,10.01,1.443,3.1188,1.75,28.3012,17.0579,2.683,2.091,1.4911,54899.0024,53831.4626,24906.8818,549539.014,538852.9406
2042,002848.SZ,20190226,15.08,23.2282,23.6344,1.0,168.2145,,3.8897,2.338,2.6401,16715.0,8764.735,8614.12,252062.2,132172.2038
2043,002221.SZ,20190226,8.97,1.3086,1.941,1.38,13.9218,12.8634,1.7255,0.4529,0.3376,164978.2824,151862.4619,102381.5309,1479855.1931,1362206.2832
